Type,Policy Name,Path,Standard,Customer,State
MdoAntiSpamOutboundPolicies,Default,/ActionWhenThresholdReached,"""BlockUser""","""BlockUserForToday""",OutOfSync
MdoAntiSpamOutboundPolicies,Default,/AutoForwardingMode,"""Automatic""","""Off""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/SpamAction,"""Quarantine""","""MoveToJmf""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/BulkSpamAction,"""Delete""","""MoveToJmf""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/PhishSpamAction,"""Delete""","""MoveToJmf""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/SpamQuarantineTag,"""DefaultFullAccessPolicy""","""NotificationEnabledPolicy""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/HighConfidenceSpamQuarantineTag,"""DefaultFullAccessPolicy""","""NotificationEnabledPolicy""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/PhishQuarantineTag,"""DefaultFullAccessPolicy""","""NotificationEnabledPolicy""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/HighConfidencePhishQuarantineTag,"""DefaultFullAccessPolicy""","""AdminOnlyAccessPolicy""",OutOfSync
MdoAntiSpamInboundPolicies,Default,/BulkQuarantineTag,"""DefaultFullAccessPolicy""","""NotificationEnabledPolicy""",OutOfSync
MdoAntiMalwarePolicies,Default,/EnableExternalSenderAdminNotifications,"""false""","""True""",OutOfSync
MdoAntiMalwarePolicies,Default,/EnableInternalSenderAdminNotifications,"""false""","""True""",OutOfSync
MdoAntiMalwarePolicies,Default,/ExternalSenderAdminAddress,"""""","""soc@brunnet.com""",OutOfSync
MdoAntiMalwarePolicies,Default,/InternalSenderAdminAddress,"""""","""soc@brunnet.com""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ImpersonationProtectionState,"""Manual""","""Automatic""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableTargetedUserProtection,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableMailboxIntelligenceProtection,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableOrganizationDomainsProtection,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableFirstContactSafetyTips,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableSimilarUsersSafetyTips,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableSimilarDomainsSafetyTips,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/EnableUnusualCharactersSafetyTips,"""true""","""False""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/TargetedUserProtectionAction,"""Quarantine""","""NoAction""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/MailboxIntelligenceProtectionAction,"""Quarantine""","""NoAction""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/TargetedDomainProtectionAction,"""Quarantine""","""NoAction""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/PhishThresholdLevel,"""3""","""1""",OutOfSync
MdoAntiPhishPolicies,Office365 AntiPhish Default,/TargetedUsersToProtect/0,"""Joseph Ghaly;joseph.ghaly@bpsocdev.onmicrosoft.com""","",MissinginCustomer
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/0,"","""e-outlook.co""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/1,"","""itsecuremail.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/2,"","""e-messsages.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/3,"","""emesssages.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/4,"","""e-citrix.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/5,"","""ecompliants.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/6,"","""e-compliants.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/7,"","""e-faax.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/8,"","""eonline-shopping.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/9,"","""e-owa.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/10,"","""evpnn.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/11,"","""e-vpnn.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/12,"","""order-processed.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/13,"","""storage-limit.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/14,"","""docusine.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/15,"","""barclaysbanksonline.co.uk""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/16,"","""docs-google.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/17,"","""it-admingroup.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/18,"","""it-companyadmin.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/19,"","""it-securegroup.com""",MissingInStandard
MdoAntiPhishPolicies,Office365 AntiPhish Default,/ExcludedDomains/20,"","""cyberriskaware.com""",MissingInStandard
MdcaAvailablePolicies,Malware detection,/ruleVersionId,"""652526ca357f8c0f02ee64a6""","""6081ca7a5ffec060d9da93eb""",OutOfSync
MdcaAvailablePolicies,Malware detection,/contentFilters/0,"""{\r\n  \u0022contentFilterTimestamp\u0022: 1696933578112.2322,\r\n  \u0022type\u0022: \u0022InternalThreatDetection\u0022,\r\n  \u0022enabled\u0022: true,\r\n  \u0022subtype\u0022: 0,\r\n  \u0022detonationEnabled\u0022: true\r\n}""","",MissinginCustomer
MdcaAvailablePolicies,Malware detection,/contentFilters/0,"","{""contentFilterTimestamp"":1619118714203.6365,""type"":""InternalThreatDetection"",""enabled"":true,""subtype"":0,""detonationEnabled"":true}",MissingInStandard
MdcaAvailablePolicies,Malware detection,/lastScanned,"""1715053501879""","1619191587194",OutOfSync
MdcaAvailablePolicies,Malware detection,/lastNrtEntityModificationScanned,"","""2022-08-06T11:17:51.922Z""",MissingInStandard
MdcaAvailablePolicies,Malware detection,/lastEntityModificationScanned,"","""2022-08-06T08:43:45.801Z""",MissingInStandard
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/matchesCount,"""0""","",MissinginCustomer
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/msFlowCheckboxChecked,"""false""","",MissinginCustomer
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/msFlowId,"""None""","",MissinginCustomer
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/readOnly,"""false""","",MissinginCustomer
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/templateId,"""None""","",MissinginCustomer
MdcaAvailablePolicies,Suspicious inbox manipulation rule,/descriptionTemplate,"","""CONSOLE_POLICIES_BUILT_IN_POLICY_ANUBIS_INBOX_HIDING_DESCRIPTION""",MissingInStandard
MdcaAvailablePolicies,Activity from anonymous IP addresses,/matchesCount,"","""0""",MissingInStandard
MdcaAvailablePolicies,Activity from anonymous IP addresses,/msFlowCheckboxChecked,"","""False""",MissingInStandard
MdcaAvailablePolicies,Activity from anonymous IP addresses,/msFlowId,"","null",MissingInStandard
